2013 Federal Election House of Representatives Distribution of Preferences By Division [Event:17496 Phase:FinalResults Generated:2014-10-28T11:23:02 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyAb,PartyNm,Elected,HistoricElected,CalculationType,CalculationValue
ACT,101,Canberra,1,6,24238,BURT,Nicolle,SPA,Secular Party of Australia,N,N,Transfer Percent,-100
ACT,101,Canberra,2,1,24857,SEFTON,Tom,LP,Liberal,N,N,Preference Count,45153
ACT,101,Canberra,2,1,24857,SEFTON,Tom,LP,Liberal,N,N,Preference Percent,38.94
ACT,101,Canberra,2,1,24857,SEFTON,Tom,LP,Liberal,N,N,Transfer Count,1112
ACT,101,Canberra,2,1,24857,SEFTON,Tom,LP,Liberal,N,N,Transfer Percent,29.08
ACT,101,Canberra,2,2,24895,MELROSE,Julie,GRN,Australian Greens,N,N,Preference Count,15677
ACT,101,Canberra,2,2,24895,MELROSE,Julie,GRN,Australian Greens,N,N,Preference Percent,13.52
ACT,101,Canberra,2,2,24895,MELROSE,Julie,GRN,Australian Greens,N,N,Transfer Count,661
ACT,101,Canberra,2,2,24895,MELROSE,Julie,GRN,Australian Greens,N,N,Transfer Percent,17.29
ACT,101,Canberra,2,3,24239,HANLEY,Tony,PUP,Palmer United Party,N,N,Preference Count,0
ACT,101,Canberra,2,3,24239,HANLEY,Tony,PUP,Palmer United Party,N,N,Preference Percent,0
ACT,101,Canberra,2,3,24239,HANLEY,Tony,PUP,Palmer United Party,N,N,Transfer Count,-3824
ACT,101,Canberra,2,3,24239,HANLEY,Tony,PUP,Palmer United Party,N,N,Transfer Percent,-100
ACT,101,Canberra,2,4,24118,MAHER,Damien,BTA,Bullet Train For Australia,N,N,Preference Count,6261
ACT,101,Canberra,2,4,24118,MAHER,Damien,BTA,Bullet Train For Australia,N,N,Preference Percent,5.4
ACT,101,Canberra,2,4,24118,MAHER,Damien,BTA,Bullet Train For Australia,N,N,Transfer Count,1120
ACT,101,Canberra,2,4,24118,MAHER,Damien,BTA,Bullet Train For Australia,N,N,Transfer Percent,29.29
ACT,101,Canberra,2,5,24122,BRODTMANN,Gai,ALP,Australian Labor Party,Y,Y,Preference Count,48877
ACT,101,Canberra,2,5,24122,BRODTMANN,Gai,ALP,Australian Labor Party,Y,Y,Preference Percent,42.15
ACT,101,Canberra,2,5,24122,BRODTMANN,Gai,ALP,Australian Labor Party,Y,Y,Transfer Count,931
ACT,101,Canberra,2,5,24122,BRODTMANN,Gai,ALP,Australian Labor Party,Y,Y,Transfer Percent,24.35
ACT,101,Canberra,2,6,24238,BURT,Nicolle,SPA,Secular Party of Australia,N,N,Preference Count,0
ACT,101,Canberra,2,6,24238,BURT,Nicolle,SPA,Secular Party of Australia,N,N,Preference Percent,0
ACT,101,Canberra,2,6,24238,BURT,Nicolle,SPA,Secular Party of Australia,N,N,Transfer Count,0
ACT,101,Canberra,2,6,24238,BURT,Nicolle,SPA,Secular Party of Australia,N,N,Transfer Percent,0
ACT,101,Canberra,3,1,24857,SEFTON,Tom,LP,Liberal,N,N,Preference Count,46810
ACT,101,Canberra,3,1,24857,SEFTON,Tom,LP,Liberal,N,N,Preference Percent,40.36
ACT,101,Canberra,3,1,24857,SEFTON,Tom,LP,Liberal,N,N,Transfer Count,1657
ACT,101,Canberra,3,1,24857,SEFTON,Tom,LP,Liberal,N,N,Transfer Percent,26.47
ACT,101,Canberra,3,2,24895,MELROSE,Julie,GRN,Australian Greens,N,N,Preference Count,17855
ACT,101,Canberra,3,2,24895,MELROSE,Julie,GRN,Australian Greens,N,N,Preference Percent,15.4
ACT,101,Canberra,3,2,24895,MELROSE,Julie,GRN,Australian Greens,N,N,Transfer Count,2178
ACT,101,Canberra,3,2,24895,MELROSE,Julie,GRN,Australian Greens,N,N,Transfer Percent,34.79
ACT,101,Canberra,3,3,24239,HANLEY,Tony,PUP,Palmer United Party,N,N,Preference Count,0
ACT,101,Canberra,3,3,24239,HANLEY,Tony,PUP,Palmer United Party,N,N,Preference Percent,0
ACT,101,Canberra,3,3,24239,HANLEY,Tony,PUP,Palmer United Party,N,N,Transfer Count,0
ACT,101,Canberra,3,3,24239,HANLEY,Tony,PUP,Palmer United Party,N,N,Transfer Percent,0
ACT,101,Canberra,3,4,24118,MAHER,Damien,BTA,Bullet Train For Australia,N,N,Preference Count,0
ACT,101,Canberra,3,4,24118,MAHER,Damien,BTA,Bullet Train For Australia,N,N,Preference Percent,0
ACT,101,Canberra,3,4,24118,MAHER,Damien,BTA,Bullet Train For Australia,N,N,Transfer Count,-6261
ACT,101,Canberra,3,4,24118,MAHER,Damien,BTA,Bullet Train For Australia,N,N,Transfer Percent,-100
ACT,101,Canberra,3,5,24122,BRODTMANN,Gai,ALP,Australian Labor Party,Y,Y,Preference Count,51303
ACT,101,Canberra,3,5,24122,BRODTMANN,Gai,ALP,Australian Labor Party,Y,Y,Preference Percent,44.24
ACT,101,Canberra,3,5,24122,BRODTMANN,Gai,ALP,Australian Labor Party,Y,Y,Transfer Count,2426
ACT,101,Canberra,3,5,24122,BRODTMANN,Gai,ALP,Australian Labor Party,Y,Y,Transfer Percent,38.75
ACT,101,Canberra,3,6,24238,BURT,Nicolle,SPA,Secular Party of Australia,N,N,Preference Count,0
ACT,101,Canberra,3,6,24238,BURT,Nicolle,SPA,Secular Party of Australia,N,N,Preference Percent,0
ACT,101,Canberra,3,6,24238,BURT,Nicolle,SPA,Secular Party of Australia,N,N,Transfer Count,0
ACT,101,Canberra,3,6,24238,BURT,Nicolle,SPA,Secular Party of Australia,N,N,Transfer Percent,0
ACT,101,Canberra,4,1,24857,SEFTON,Tom,LP,Liberal,N,N,Preference Count,49894
ACT,101,Canberra,4,1,24857,SEFTON,Tom,LP,Liberal,N,N,Preference Percent,43.02
ACT,101,Canberra,4,1,24857,SEFTON,Tom,LP,Liberal,N,N,Transfer Count,3084
ACT,101,Canberra,4,1,24857,SEFTON,Tom,LP,Liberal,N,N,Transfer Percent,17.27
ACT,101,Canberra,4,2,24895,MELROSE,Julie,GRN,Australian Greens,N,N,Preference Count,0
ACT,101,Canberra,4,2,24895,MELROSE,Julie,GRN,Australian Greens,N,N,Preference Percent,0
ACT,101,Canberra,4,2,24895,MELROSE,Julie,GRN,Australian Greens,N,N,Transfer Count,-17855
ACT,101,Canberra,4,2,24895,MELROSE,Julie,GRN,Australian Greens,N,N,Transfer Percent,-100
ACT,101,Canberra,4,3,24239,HANLEY,Tony,PUP,Palmer United Party,N,N,Preference Count,0
ACT,101,Canberra,4,3,24239,HANLEY,Tony,PUP,Palmer United Party,N,N,Preference Percent,0
ACT,101,Canberra,4,3,24239,HANLEY,Tony,PUP,Palmer United Party,N,N,Transfer Count,0
ACT,101,Canberra,4,3,24239,HANLEY,Tony,PUP,Palmer United Party,N,N,Transfer Percent,0
ACT,101,Canberra,4,4,24118,MAHER,Damien,BTA,Bullet Train For Australia,N,N,Preference Count,0
ACT,101,Canberra,4,4,24118,MAHER,Damien,BTA,Bullet Train For Australia,N,N,Preference Percent,0
ACT,101,Canberra,4,4,24118,MAHER,Damien,BTA,Bullet Train For Australia,N,N,Transfer Count,0
ACT,101,Canberra,4,4,24118,MAHER,Damien,BTA,Bullet Train For Australia,N,N,Transfer Percent,0
ACT,101,Canberra,4,5,24122,BRODTMANN,Gai,ALP,Australian Labor Party,Y,Y,Preference Count,66074
ACT,101,Canberra,4,5,24122,BRODTMANN,Gai,ALP,Australian Labor Party,Y,Y,Preference Percent,56.98
ACT,101,Canberra,4,5,24122,BRODTMANN,Gai,ALP,Australian Labor Party,Y,Y,Transfer Count,14771
ACT,101,Canberra,4,5,24122,BRODTMANN,Gai,ALP,Australian Labor Party,Y,Y,Transfer Percent,82.73
ACT,101,Canberra,4,6,24238,BURT,Nicolle,SPA,Secular Party of Australia,N,N,Preference Count,0
ACT,101,Canberra,4,6,24238,BURT,Nicolle,SPA,Secular Party of Australia,N,N,Preference Percent,0
ACT,101,Canberra,4,6,24238,BURT,Nicolle,SPA,Secular Party of Australia,N,N,Transfer Count,0
ACT,101,Canberra,4,6,24238,BURT,Nicolle,SPA,Secular Party of Australia,N,N,Transfer Percent,0
ACT,102,Fraser,0,1,24908,CHURCHILL,Darren Mark,DEM,Australian Democrats,N,N,Preference Count,2444
ACT,102,Fraser,0,1,24908,CHURCHILL,Darren Mark,DEM,Australian Democrats,N,N,Preference Percent,1.95
ACT,102,Fraser,0,1,24908,CHURCHILL,Darren Mark,DEM,Australian Democrats,N,N,Transfer Count,0
ACT,102,Fraser,0,1,24908,CHURCHILL,Darren Mark,DEM,Australian Democrats,N,N,Transfer Percent,0
ACT,102,Fraser,0,2,24865,LEE,Elizabeth,LP,Liberal,N,N,Preference Count,39693
ACT,102,Fraser,0,2,24865,LEE,Elizabeth,LP,Liberal,N,N,Preference Percent,31.62
ACT,102,Fraser,0,2,24865,LEE,Elizabeth,LP,Liberal,N,N,Transfer Count,0
ACT,102,Fraser,0,2,24865,LEE,Elizabeth,LP,Liberal,N,N,Transfer Percent,0
ACT,102,Fraser,0,3,24147,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Preference Count,56063
ACT,102,Fraser,0,3,24147,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Preference Percent,44.66
ACT,102,Fraser,0,3,24147,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Transfer Count,0
ACT,102,Fraser,0,3,24147,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Transfer Percent,0
ACT,102,Fraser,0,4,24246,ALCAZAR,Freddy Alejandro,PUP,Palmer United Party,N,N,Preference Count,3063
ACT,102,Fraser,0,4,24246,ALCAZAR,Freddy Alejandro,PUP,Palmer United Party,N,N,Preference Percent,2.44
ACT,102,Fraser,0,4,24246,ALCAZAR,Freddy Alejandro,PUP,Palmer United Party,N,N,Transfer Count,0
ACT,102,Fraser,0,4,24246,ALCAZAR,Freddy Alejandro,PUP,Palmer United Party,N,N,Transfer Percent,0
ACT,102,Fraser,0,5,24251,ROSS,Jill Elizabeth,RUA,Rise Up Australia Party,N,N,Preference Count,1508
ACT,102,Fraser,0,5,24251,ROSS,Jill Elizabeth,RUA,Rise Up Australia Party,N,N,Preference Percent,1.2
ACT,102,Fraser,0,5,24251,ROSS,Jill Elizabeth,RUA,Rise Up Australia Party,N,N,Transfer Count,0
ACT,102,Fraser,0,5,24251,ROSS,Jill Elizabeth,RUA,Rise Up Australia Party,N,N,Transfer Percent,0
ACT,102,Fraser,0,6,24135,HUGGINS,Sam,BTA,Bullet Train For Australia,N,N,Preference Count,5099
ACT,102,Fraser,0,6,24135,HUGGINS,Sam,BTA,Bullet Train For Australia,N,N,Preference Percent,4.06
ACT,102,Fraser,0,6,24135,HUGGINS,Sam,BTA,Bullet Train For Australia,N,N,Transfer Count,0
ACT,102,Fraser,0,6,24135,HUGGINS,Sam,BTA,Bullet Train For Australia,N,N,Transfer Percent,0
ACT,102,Fraser,0,7,24890,VERWEY,Adam,GRN,Australian Greens,N,N,Preference Count,17665
ACT,102,Fraser,0,7,24890,VERWEY,Adam,GRN,Australian Greens,N,N,Preference Percent,14.07
ACT,102,Fraser,0,7,24890,VERWEY,Adam,GRN,Australian Greens,N,N,Transfer Count,0
ACT,102,Fraser,0,7,24890,VERWEY,Adam,GRN,Australian Greens,N,N,Transfer Percent,0
ACT,102,Fraser,1,1,24908,CHURCHILL,Darren Mark,DEM,Australian Democrats,N,N,Preference Count,2575
ACT,102,Fraser,1,1,24908,CHURCHILL,Darren Mark,DEM,Australian Democrats,N,N,Preference Percent,2.05
ACT,102,Fraser,1,1,24908,CHURCHILL,Darren Mark,DEM,Australian Democrats,N,N,Transfer Count,131
ACT,102,Fraser,1,1,24908,CHURCHILL,Darren Mark,DEM,Australian Democrats,N,N,Transfer Percent,8.69
ACT,102,Fraser,1,2,24865,LEE,Elizabeth,LP,Liberal,N,N,Preference Count,40241
ACT,102,Fraser,1,2,24865,LEE,Elizabeth,LP,Liberal,N,N,Preference Percent,32.06
ACT,102,Fraser,1,2,24865,LEE,Elizabeth,LP,Liberal,N,N,Transfer Count,548
ACT,102,Fraser,1,2,24865,LEE,Elizabeth,LP,Liberal,N,N,Transfer Percent,36.34
ACT,102,Fraser,1,3,24147,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Preference Count,56256
ACT,102,Fraser,1,3,24147,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Preference Percent,44.81
ACT,102,Fraser,1,3,24147,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Transfer Count,193
ACT,102,Fraser,1,3,24147,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Transfer Percent,12.8
ACT,102,Fraser,1,4,24246,ALCAZAR,Freddy Alejandro,PUP,Palmer United Party,N,N,Preference Count,3266
ACT,102,Fraser,1,4,24246,ALCAZAR,Freddy Alejandro,PUP,Palmer United Party,N,N,Preference Percent,2.6
ACT,102,Fraser,1,4,24246,ALCAZAR,Freddy Alejandro,PUP,Palmer United Party,N,N,Transfer Count,203
ACT,102,Fraser,1,4,24246,ALCAZAR,Freddy Alejandro,PUP,Palmer United Party,N,N,Transfer Percent,13.46
ACT,102,Fraser,1,5,24251,ROSS,Jill Elizabeth,RUA,Rise Up Australia Party,N,N,Preference Count,0
ACT,102,Fraser,1,5,24251,ROSS,Jill Elizabeth,RUA,Rise Up Australia Party,N,N,Preference Percent,0
ACT,102,Fraser,1,5,24251,ROSS,Jill Elizabeth,RUA,Rise Up Australia Party,N,N,Transfer Count,-1508
ACT,102,Fraser,1,5,24251,ROSS,Jill Elizabeth,RUA,Rise Up Australia Party,N,N,Transfer Percent,-100
ACT,102,Fraser,1,6,24135,HUGGINS,Sam,BTA,Bullet Train For Australia,N,N,Preference Count,5424
ACT,102,Fraser,1,6,24135,HUGGINS,Sam,BTA,Bullet Train For Australia,N,N,Preference Percent,4.32
ACT,102,Fraser,1,6,24135,HUGGINS,Sam,BTA,Bullet Train For Australia,N,N,Transfer Count,325
ACT,102,Fraser,1,6,24135,HUGGINS,Sam,BTA,Bullet Train For Australia,N,N,Transfer Percent,21.55
ACT,102,Fraser,1,7,24890,VERWEY,Adam,GRN,Australian Greens,N,N,Preference Count,17773
ACT,102,Fraser,1,7,24890,VERWEY,Adam,GRN,Australian Greens,N,N,Preference Percent,14.16
ACT,102,Fraser,1,7,24890,VERWEY,Adam,GRN,Australian Greens,N,N,Transfer Count,108
ACT,102,Fraser,1,7,24890,VERWEY,Adam,GRN,Australian Greens,N,N,Transfer Percent,7.16
ACT,102,Fraser,2,1,24908,CHURCHILL,Darren Mark,DEM,Australian Democrats,N,N,Preference Count,0
ACT,102,Fraser,2,1,24908,CHURCHILL,Darren Mark,DEM,Australian Democrats,N,N,Preference Percent,0
ACT,102,Fraser,2,1,24908,CHURCHILL,Darren Mark,DEM,Australian Democrats,N,N,Transfer Count,-2575
ACT,102,Fraser,2,1,24908,CHURCHILL,Darren Mark,DEM,Australian Democrats,N,N,Transfer Percent,-100
ACT,102,Fraser,2,2,24865,LEE,Elizabeth,LP,Liberal,N,N,Preference Count,41174
ACT,102,Fraser,2,2,24865,LEE,Elizabeth,LP,Liberal,N,N,Preference Percent,32.8
ACT,102,Fraser,2,2,24865,LEE,Elizabeth,LP,Liberal,N,N,Transfer Count,933
ACT,102,Fraser,2,2,24865,LEE,Elizabeth,LP,Liberal,N,N,Transfer Percent,36.23
ACT,102,Fraser,2,3,24147,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Preference Count,56850
ACT,102,Fraser,2,3,24147,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Preference Percent,45.29
ACT,102,Fraser,2,3,24147,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Transfer Count,594
ACT,102,Fraser,2,3,24147,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Transfer Percent,23.07
ACT,102,Fraser,2,4,24246,ALCAZAR,Freddy Alejandro,PUP,Palmer United Party,N,N,Preference Count,3481
ACT,102,Fraser,2,4,24246,ALCAZAR,Freddy Alejandro,PUP,Palmer United Party,N,N,Preference Percent,2.77
ACT,102,Fraser,2,4,24246,ALCAZAR,Freddy Alejandro,PUP,Palmer United Party,N,N,Transfer Count,215
ACT,102,Fraser,2,4,24246,ALCAZAR,Freddy Alejandro,PUP,Palmer United Party,N,N,Transfer Percent,8.35
ACT,102,Fraser,2,5,24251,ROSS,Jill Elizabeth,RUA,Rise Up Australia Party,N,N,Preference Count,0
ACT,102,Fraser,2,5,24251,ROSS,Jill Elizabeth,RUA,Rise Up Australia Party,N,N,Preference Percent,0
ACT,102,Fraser,2,5,24251,ROSS,Jill Elizabeth,RUA,Rise Up Australia Party,N,N,Transfer Count,0
ACT,102,Fraser,2,5,24251,ROSS,Jill Elizabeth,RUA,Rise Up Australia Party,N,N,Transfer Percent,0
ACT,102,Fraser,2,6,24135,HUGGINS,Sam,BTA,Bullet Train For Australia,N,N,Preference Count,5721
ACT,102,Fraser,2,6,24135,HUGGINS,Sam,BTA,Bullet Train For Australia,N,N,Preference Percent,4.56
ACT,102,Fraser,2,6,24135,HUGGINS,Sam,BTA,Bullet Train For Australia,N,N,Transfer Count,297
ACT,102,Fraser,2,6,24135,HUGGINS,Sam,BTA,Bullet Train For Australia,N,N,Transfer Percent,11.53
ACT,102,Fraser,2,7,24890,VERWEY,Adam,GRN,Australian Greens,N,N,Preference Count,18309
ACT,102,Fraser,2,7,24890,VERWEY,Adam,GRN,Australian Greens,N,N,Preference Percent,14.58
ACT,102,Fraser,2,7,24890,VERWEY,Adam,GRN,Australian Greens,N,N,Transfer Count,536
ACT,102,Fraser,2,7,24890,VERWEY,Adam,GRN,Australian Greens,N,N,Transfer Percent,20.82
ACT,102,Fraser,3,1,24908,CHURCHILL,Darren Mark,DEM,Australian Democrats,N,N,Preference Count,0
ACT,102,Fraser,3,1,24908,CHURCHILL,Darren Mark,DEM,Australian Democrats,N,N,Preference Percent,0
ACT,102,Fraser,3,1,24908,CHURCHILL,Darren Mark,DEM,Australian Democrats,N,N,Transfer Count,0
ACT,102,Fraser,3,1,24908,CHURCHILL,Darren Mark,DEM,Australian Democrats,N,N,Transfer Percent,0
ACT,102,Fraser,3,2,24865,LEE,Elizabeth,LP,Liberal,N,N,Preference Count,42187
ACT,102,Fraser,3,2,24865,LEE,Elizabeth,LP,Liberal,N,N,Preference Percent,33.61
ACT,102,Fraser,3,2,24865,LEE,Elizabeth,LP,Liberal,N,N,Transfer Count,1013
ACT,102,Fraser,3,2,24865,LEE,Elizabeth,LP,Liberal,N,N,Transfer Percent,29.1
ACT,102,Fraser,3,3,24147,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Preference Count,57740
ACT,102,Fraser,3,3,24147,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Preference Percent,46
ACT,102,Fraser,3,3,24147,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Transfer Count,890
ACT,102,Fraser,3,3,24147,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Transfer Percent,25.57
ACT,102,Fraser,3,4,24246,ALCAZAR,Freddy Alejandro,PUP,Palmer United Party,N,N,Preference Count,0
ACT,102,Fraser,3,4,24246,ALCAZAR,Freddy Alejandro,PUP,Palmer United Party,N,N,Preference Percent,0
ACT,102,Fraser,3,4,24246,ALCAZAR,Freddy Alejandro,PUP,Palmer United Party,N,N,Transfer Count,-3481
ACT,102,Fraser,3,4,24246,ALCAZAR,Freddy Alejandro,PUP,Palmer United Party,N,N,Transfer Percent,-100
ACT,102,Fraser,3,5,24251,ROSS,Jill Elizabeth,RUA,Rise Up Australia Party,N,N,Preference Count,0
ACT,102,Fraser,3,5,24251,ROSS,Jill Elizabeth,RUA,Rise Up Australia Party,N,N,Preference Percent,0
ACT,102,Fraser,3,5,24251,ROSS,Jill Elizabeth,RUA,Rise Up Australia Party,N,N,Transfer Count,0
ACT,102,Fraser,3,5,24251,ROSS,Jill Elizabeth,RUA,Rise Up Australia Party,N,N,Transfer Percent,0
ACT,102,Fraser,3,6,24135,HUGGINS,Sam,BTA,Bullet Train For Australia,N,N,Preference Count,6858
ACT,102,Fraser,3,6,24135,HUGGINS,Sam,BTA,Bullet Train For Australia,N,N,Preference Percent,5.46
ACT,102,Fraser,3,6,24135,HUGGINS,Sam,BTA,Bullet Train For Australia,N,N,Transfer Count,1137
ACT,102,Fraser,3,6,24135,HUGGINS,Sam,BTA,Bullet Train For Australia,N,N,Transfer Percent,32.66
ACT,102,Fraser,3,7,24890,VERWEY,Adam,GRN,Australian Greens,N,N,Preference Count,18750
ACT,102,Fraser,3,7,24890,VERWEY,Adam,GRN,Australian Greens,N,N,Preference Percent,14.94
ACT,102,Fraser,3,7,24890,VERWEY,Adam,GRN,Australian Greens,N,N,Transfer Count,441
ACT,102,Fraser,3,7,24890,VERWEY,Adam,GRN,Australian Greens,N,N,Transfer Percent,12.67
ACT,102,Fraser,4,1,24908,CHURCHILL,Darren Mark,DEM,Australian Democrats,N,N,Preference Count,0
ACT,102,Fraser,4,1,24908,CHURCHILL,Darren Mark,DEM,Australian Democrats,N,N,Preference Percent,0
ACT,102,Fraser,4,1,24908,CHURCHILL,Darren Mark,DEM,Australian Democrats,N,N,Transfer Count,0
ACT,102,Fraser,4,1,24908,CHURCHILL,Darren Mark,DEM,Australian Democrats,N,N,Transfer Percent,0
ACT,102,Fraser,4,2,24865,LEE,Elizabeth,LP,Liberal,N,N,Preference Count,43979
ACT,102,Fraser,4,2,24865,LEE,Elizabeth,LP,Liberal,N,N,Preference Percent,35.03
ACT,102,Fraser,4,2,24865,LEE,Elizabeth,LP,Liberal,N,N,Transfer Count,1792
ACT,102,Fraser,4,2,24865,LEE,Elizabeth,LP,Liberal,N,N,Transfer Percent,26.13
ACT,102,Fraser,4,3,24147,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Preference Count,60060
ACT,102,Fraser,4,3,24147,LEIGH,Andrew,ALP,Australian Labor Party,Y,Y,Preference Percent,47.84
