2010 Federal Election House of Representatives Distribution of Preferences By Division [Event:15508 Phase:FinalResults Generated:2013-01-22T15:02:50 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyAb,PartyNm,Elected,HistoricElected,CalculationType,CalculationValue
NSW,105,Bennelong,0,6,21270,POUNDER,Bill,TCS,The Climate Sceptics,N,N,Transfer Percent,0
NSW,105,Bennelong,0,7,20943,PETERS,Lindsay,GRN,The Greens,N,N,Preference Count,6808
NSW,105,Bennelong,0,7,20943,PETERS,Lindsay,GRN,The Greens,N,N,Preference Percent,7.95
NSW,105,Bennelong,0,7,20943,PETERS,Lindsay,GRN,The Greens,N,N,Transfer Count,0
NSW,105,Bennelong,0,7,20943,PETERS,Lindsay,GRN,The Greens,N,N,Transfer Percent,0
NSW,105,Bennelong,0,8,21132,McKEW,Maxine,ALP,Labor,N,Y,Preference Count,31803
NSW,105,Bennelong,0,8,21132,McKEW,Maxine,ALP,Labor,N,Y,Preference Percent,37.12
NSW,105,Bennelong,0,8,21132,McKEW,Maxine,ALP,Labor,N,Y,Transfer Count,0
NSW,105,Bennelong,0,8,21132,McKEW,Maxine,ALP,Labor,N,Y,Transfer Percent,0
NSW,105,Bennelong,0,9,21807,LEVINE,Martin,BAP,Building Australia,N,N,Preference Count,170
NSW,105,Bennelong,0,9,21807,LEVINE,Martin,BAP,Building Australia,N,N,Preference Percent,0.2
NSW,105,Bennelong,0,9,21807,LEVINE,Martin,BAP,Building Australia,N,N,Transfer Count,0
NSW,105,Bennelong,0,9,21807,LEVINE,Martin,BAP,Building Australia,N,N,Transfer Percent,0
NSW,105,Bennelong,0,10,21648,ALEXANDER,John,LP,Liberal,Y,N,Preference Count,41582
NSW,105,Bennelong,0,10,21648,ALEXANDER,John,LP,Liberal,Y,N,Preference Percent,48.53
NSW,105,Bennelong,0,10,21648,ALEXANDER,John,LP,Liberal,Y,N,Transfer Count,0
NSW,105,Bennelong,0,10,21648,ALEXANDER,John,LP,Liberal,Y,N,Transfer Percent,0
NSW,105,Bennelong,0,11,21712,PETERSEN,Terje,LDP,Liberal Democrats (LDP),N,N,Preference Count,344
NSW,105,Bennelong,0,11,21712,PETERSEN,Terje,LDP,Liberal Democrats (LDP),N,N,Preference Percent,0.4
NSW,105,Bennelong,0,11,21712,PETERSEN,Terje,LDP,Liberal Democrats (LDP),N,N,Transfer Count,0
NSW,105,Bennelong,0,11,21712,PETERSEN,Terje,LDP,Liberal Democrats (LDP),N,N,Transfer Percent,0
NSW,105,Bennelong,1,1,20839,WATERSON,Victor,ON,One Nation,N,N,Preference Count,735
NSW,105,Bennelong,1,1,20839,WATERSON,Victor,ON,One Nation,N,N,Preference Percent,0.86
NSW,105,Bennelong,1,1,20839,WATERSON,Victor,ON,One Nation,N,N,Transfer Count,10
NSW,105,Bennelong,1,1,20839,WATERSON,Victor,ON,One Nation,N,N,Transfer Percent,5.88
NSW,105,Bennelong,1,2,21113,WORSLEY,Julie,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Count,1833
NSW,105,Bennelong,1,2,21113,WORSLEY,Julie,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Percent,2.14
NSW,105,Bennelong,1,2,21113,WORSLEY,Julie,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Count,9
NSW,105,Bennelong,1,2,21113,WORSLEY,Julie,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Percent,5.29
NSW,105,Bennelong,1,3,20879,RAYE,Sue,ASXP,Australian Sex Party,N,N,Preference Count,1117
NSW,105,Bennelong,1,3,20879,RAYE,Sue,ASXP,Australian Sex Party,N,N,Preference Percent,1.3
NSW,105,Bennelong,1,3,20879,RAYE,Sue,ASXP,Australian Sex Party,N,N,Transfer Count,12
NSW,105,Bennelong,1,3,20879,RAYE,Sue,ASXP,Australian Sex Party,N,N,Transfer Percent,7.06
NSW,105,Bennelong,1,4,21939,MOCKLER,Mary Louise,CA,Carers Alliance,N,N,Preference Count,491
NSW,105,Bennelong,1,4,21939,MOCKLER,Mary Louise,CA,Carers Alliance,N,N,Preference Percent,0.57
NSW,105,Bennelong,1,4,21939,MOCKLER,Mary Louise,CA,Carers Alliance,N,N,Transfer Count,13
NSW,105,Bennelong,1,4,21939,MOCKLER,Mary Louise,CA,Carers Alliance,N,N,Transfer Percent,7.65
NSW,105,Bennelong,1,5,21685,CHAVURA,Stephen,FFP,Family First,N,N,Preference Count,582
NSW,105,Bennelong,1,5,21685,CHAVURA,Stephen,FFP,Family First,N,N,Preference Percent,0.68
NSW,105,Bennelong,1,5,21685,CHAVURA,Stephen,FFP,Family First,N,N,Transfer Count,12
NSW,105,Bennelong,1,5,21685,CHAVURA,Stephen,FFP,Family First,N,N,Transfer Percent,7.06
NSW,105,Bennelong,1,6,21270,POUNDER,Bill,TCS,The Climate Sceptics,N,N,Preference Count,288
NSW,105,Bennelong,1,6,21270,POUNDER,Bill,TCS,The Climate Sceptics,N,N,Preference Percent,0.34
NSW,105,Bennelong,1,6,21270,POUNDER,Bill,TCS,The Climate Sceptics,N,N,Transfer Count,13
NSW,105,Bennelong,1,6,21270,POUNDER,Bill,TCS,The Climate Sceptics,N,N,Transfer Percent,7.65
NSW,105,Bennelong,1,7,20943,PETERS,Lindsay,GRN,The Greens,N,N,Preference Count,6830
NSW,105,Bennelong,1,7,20943,PETERS,Lindsay,GRN,The Greens,N,N,Preference Percent,7.97
NSW,105,Bennelong,1,7,20943,PETERS,Lindsay,GRN,The Greens,N,N,Transfer Count,22
NSW,105,Bennelong,1,7,20943,PETERS,Lindsay,GRN,The Greens,N,N,Transfer Percent,12.94
NSW,105,Bennelong,1,8,21132,McKEW,Maxine,ALP,Labor,N,Y,Preference Count,31841
NSW,105,Bennelong,1,8,21132,McKEW,Maxine,ALP,Labor,N,Y,Preference Percent,37.16
NSW,105,Bennelong,1,8,21132,McKEW,Maxine,ALP,Labor,N,Y,Transfer Count,38
NSW,105,Bennelong,1,8,21132,McKEW,Maxine,ALP,Labor,N,Y,Transfer Percent,22.35
NSW,105,Bennelong,1,9,21807,LEVINE,Martin,BAP,Building Australia,N,N,Preference Count,0
NSW,105,Bennelong,1,9,21807,LEVINE,Martin,BAP,Building Australia,N,N,Preference Percent,0
NSW,105,Bennelong,1,9,21807,LEVINE,Martin,BAP,Building Australia,N,N,Transfer Count,-170
NSW,105,Bennelong,1,9,21807,LEVINE,Martin,BAP,Building Australia,N,N,Transfer Percent,-100
NSW,105,Bennelong,1,10,21648,ALEXANDER,John,LP,Liberal,Y,N,Preference Count,41616
NSW,105,Bennelong,1,10,21648,ALEXANDER,John,LP,Liberal,Y,N,Preference Percent,48.57
NSW,105,Bennelong,1,10,21648,ALEXANDER,John,LP,Liberal,Y,N,Transfer Count,34
NSW,105,Bennelong,1,10,21648,ALEXANDER,John,LP,Liberal,Y,N,Transfer Percent,20
NSW,105,Bennelong,1,11,21712,PETERSEN,Terje,LDP,Liberal Democrats (LDP),N,N,Preference Count,351
NSW,105,Bennelong,1,11,21712,PETERSEN,Terje,LDP,Liberal Democrats (LDP),N,N,Preference Percent,0.41
NSW,105,Bennelong,1,11,21712,PETERSEN,Terje,LDP,Liberal Democrats (LDP),N,N,Transfer Count,7
NSW,105,Bennelong,1,11,21712,PETERSEN,Terje,LDP,Liberal Democrats (LDP),N,N,Transfer Percent,4.12
NSW,105,Bennelong,2,1,20839,WATERSON,Victor,ON,One Nation,N,N,Preference Count,760
NSW,105,Bennelong,2,1,20839,WATERSON,Victor,ON,One Nation,N,N,Preference Percent,0.89
NSW,105,Bennelong,2,1,20839,WATERSON,Victor,ON,One Nation,N,N,Transfer Count,25
NSW,105,Bennelong,2,1,20839,WATERSON,Victor,ON,One Nation,N,N,Transfer Percent,8.68
NSW,105,Bennelong,2,2,21113,WORSLEY,Julie,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Count,1849
NSW,105,Bennelong,2,2,21113,WORSLEY,Julie,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Percent,2.16
NSW,105,Bennelong,2,2,21113,WORSLEY,Julie,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Count,16
NSW,105,Bennelong,2,2,21113,WORSLEY,Julie,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Percent,5.56
NSW,105,Bennelong,2,3,20879,RAYE,Sue,ASXP,Australian Sex Party,N,N,Preference Count,1156
NSW,105,Bennelong,2,3,20879,RAYE,Sue,ASXP,Australian Sex Party,N,N,Preference Percent,1.35
NSW,105,Bennelong,2,3,20879,RAYE,Sue,ASXP,Australian Sex Party,N,N,Transfer Count,39
NSW,105,Bennelong,2,3,20879,RAYE,Sue,ASXP,Australian Sex Party,N,N,Transfer Percent,13.54
NSW,105,Bennelong,2,4,21939,MOCKLER,Mary Louise,CA,Carers Alliance,N,N,Preference Count,525
NSW,105,Bennelong,2,4,21939,MOCKLER,Mary Louise,CA,Carers Alliance,N,N,Preference Percent,0.61
NSW,105,Bennelong,2,4,21939,MOCKLER,Mary Louise,CA,Carers Alliance,N,N,Transfer Count,34
NSW,105,Bennelong,2,4,21939,MOCKLER,Mary Louise,CA,Carers Alliance,N,N,Transfer Percent,11.81
NSW,105,Bennelong,2,5,21685,CHAVURA,Stephen,FFP,Family First,N,N,Preference Count,638
NSW,105,Bennelong,2,5,21685,CHAVURA,Stephen,FFP,Family First,N,N,Preference Percent,0.74
