2016 Federal Election House of Representatives Distribution of Preferences By Division [Event:20499 Phase:FinalResults Generated:2017-05-11T17:35:53 Cycle:a45ea4bc-bff6-48cb-94c5-1bbaae0c7c0d Created:2017-05-11T17:29:15 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.5.84.43192]
StateAb,DivisionID,DivisionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyAb,PartyNm,Elected,HistoricElected,CalculationType,CalculationValue
ACT,102,Fenner,1,2,28200,WOODMAN,Andrew,IND,Independent,N,N,Preference Count,6031
ACT,102,Fenner,1,2,28200,WOODMAN,Andrew,IND,Independent,N,N,Preference Percent,4.86
ACT,102,Fenner,1,2,28200,WOODMAN,Andrew,IND,Independent,N,N,Transfer Count,1324
ACT,102,Fenner,1,2,28200,WOODMAN,Andrew,IND,Independent,N,N,Transfer Percent,28.41
ACT,102,Fenner,1,3,28983,GUNNING,Robert,LP,Liberal,N,N,Preference Count,39943
ACT,102,Fenner,1,3,28983,GUNNING,Robert,LP,Liberal,N,N,Preference Percent,32.21
ACT,102,Fenner,1,3,28983,GUNNING,Robert,LP,Liberal,N,N,Transfer Count,1013
ACT,102,Fenner,1,3,28983,GUNNING,Robert,LP,Liberal,N,N,Transfer Percent,21.74
ACT,102,Fenner,1,4,28320,SAEEDI,Carly,GRN,The Greens,N,N,Preference Count,20106
ACT,102,Fenner,1,4,28320,SAEEDI,Carly,GRN,The Greens,N,N,Preference Percent,16.21
ACT,102,Fenner,1,4,28320,SAEEDI,Carly,GRN,The Greens,N,N,Transfer Count,1177
ACT,102,Fenner,1,4,28320,SAEEDI,Carly,GRN,The Greens,N,N,Transfer Percent,25.26
ACT,102,Fenner,1,5,29372,BOHM,Tim,BTA,Bullet Train For Australia,N,N,Preference Count,0
ACT,102,Fenner,1,5,29372,BOHM,Tim,BTA,Bullet Train For Australia,N,N,Preference Percent,0
ACT,102,Fenner,1,5,29372,BOHM,Tim,BTA,Bullet Train For Australia,N,N,Transfer Count,-4660
ACT,102,Fenner,1,5,29372,BOHM,Tim,BTA,Bullet Train For Australia,N,N,Transfer Percent,-100
ACT,102,Fenner,2,1,28190,LEIGH,Andrew Keith,ALP,Australian Labor Party,Y,Y,Preference Count,60033
ACT,102,Fenner,2,1,28190,LEIGH,Andrew Keith,ALP,Australian Labor Party,Y,Y,Preference Percent,48.41
ACT,102,Fenner,2,1,28190,LEIGH,Andrew Keith,ALP,Australian Labor Party,Y,Y,Transfer Count,2091
ACT,102,Fenner,2,1,28190,LEIGH,Andrew Keith,ALP,Australian Labor Party,Y,Y,Transfer Percent,34.67
ACT,102,Fenner,2,2,28200,WOODMAN,Andrew,IND,Independent,N,N,Preference Count,0
ACT,102,Fenner,2,2,28200,WOODMAN,Andrew,IND,Independent,N,N,Preference Percent,0
ACT,102,Fenner,2,2,28200,WOODMAN,Andrew,IND,Independent,N,N,Transfer Count,-6031
ACT,102,Fenner,2,2,28200,WOODMAN,Andrew,IND,Independent,N,N,Transfer Percent,-100
ACT,102,Fenner,2,3,28983,GUNNING,Robert,LP,Liberal,N,N,Preference Count,41767
ACT,102,Fenner,2,3,28983,GUNNING,Robert,LP,Liberal,N,N,Preference Percent,33.68
ACT,102,Fenner,2,3,28983,GUNNING,Robert,LP,Liberal,N,N,Transfer Count,1824
ACT,102,Fenner,2,3,28983,GUNNING,Robert,LP,Liberal,N,N,Transfer Percent,30.24
ACT,102,Fenner,2,4,28320,SAEEDI,Carly,GRN,The Greens,N,N,Preference Count,22222
ACT,102,Fenner,2,4,28320,SAEEDI,Carly,GRN,The Greens,N,N,Preference Percent,17.92
ACT,102,Fenner,2,4,28320,SAEEDI,Carly,GRN,The Greens,N,N,Transfer Count,2116
ACT,102,Fenner,2,4,28320,SAEEDI,Carly,GRN,The Greens,N,N,Transfer Percent,35.09
ACT,102,Fenner,2,5,29372,BOHM,Tim,BTA,Bullet Train For Australia,N,N,Preference Count,0
ACT,102,Fenner,2,5,29372,BOHM,Tim,BTA,Bullet Train For Australia,N,N,Preference Percent,0
ACT,102,Fenner,2,5,29372,BOHM,Tim,BTA,Bullet Train For Australia,N,N,Transfer Count,0
ACT,102,Fenner,2,5,29372,BOHM,Tim,BTA,Bullet Train For Australia,N,N,Transfer Percent,0
ACT,102,Fenner,3,1,28190,LEIGH,Andrew Keith,ALP,Australian Labor Party,Y,Y,Preference Count,79242
ACT,102,Fenner,3,1,28190,LEIGH,Andrew Keith,ALP,Australian Labor Party,Y,Y,Preference Percent,63.89
ACT,102,Fenner,3,1,28190,LEIGH,Andrew Keith,ALP,Australian Labor Party,Y,Y,Transfer Count,19209
ACT,102,Fenner,3,1,28190,LEIGH,Andrew Keith,ALP,Australian Labor Party,Y,Y,Transfer Percent,86.44
ACT,102,Fenner,3,2,28200,WOODMAN,Andrew,IND,Independent,N,N,Preference Count,0
ACT,102,Fenner,3,2,28200,WOODMAN,Andrew,IND,Independent,N,N,Preference Percent,0
ACT,102,Fenner,3,2,28200,WOODMAN,Andrew,IND,Independent,N,N,Transfer Count,0
ACT,102,Fenner,3,2,28200,WOODMAN,Andrew,IND,Independent,N,N,Transfer Percent,0
ACT,102,Fenner,3,3,28983,GUNNING,Robert,LP,Liberal,N,N,Preference Count,44780
ACT,102,Fenner,3,3,28983,GUNNING,Robert,LP,Liberal,N,N,Preference Percent,36.11
ACT,102,Fenner,3,3,28983,GUNNING,Robert,LP,Liberal,N,N,Transfer Count,3013
ACT,102,Fenner,3,3,28983,GUNNING,Robert,LP,Liberal,N,N,Transfer Percent,13.56
ACT,102,Fenner,3,4,28320,SAEEDI,Carly,GRN,The Greens,N,N,Preference Count,0
ACT,102,Fenner,3,4,28320,SAEEDI,Carly,GRN,The Greens,N,N,Preference Percent,0
ACT,102,Fenner,3,4,28320,SAEEDI,Carly,GRN,The Greens,N,N,Transfer Count,-22222
ACT,102,Fenner,3,4,28320,SAEEDI,Carly,GRN,The Greens,N,N,Transfer Percent,-100
ACT,102,Fenner,3,5,29372,BOHM,Tim,BTA,Bullet Train For Australia,N,N,Preference Count,0
ACT,102,Fenner,3,5,29372,BOHM,Tim,BTA,Bullet Train For Australia,N,N,Preference Percent,0
ACT,102,Fenner,3,5,29372,BOHM,Tim,BTA,Bullet Train For Australia,N,N,Transfer Count,0
ACT,102,Fenner,3,5,29372,BOHM,Tim,BTA,Bullet Train For Australia,N,N,Transfer Percent,0
NSW,103,Banks,0,1,28951,GAMBIAN,Chris,ALP,Labor,N,N,Preference Count,35890
NSW,103,Banks,0,1,28951,GAMBIAN,Chris,ALP,Labor,N,N,Preference Percent,39.95
NSW,103,Banks,0,1,28951,GAMBIAN,Chris,ALP,Labor,N,N,Transfer Count,0
NSW,103,Banks,0,1,28951,GAMBIAN,Chris,ALP,Labor,N,N,Transfer Percent,0
NSW,103,Banks,0,2,29208,WU,Sharon,FFP,Family First,N,N,Preference Count,1621
NSW,103,Banks,0,2,29208,WU,Sharon,FFP,Family First,N,N,Preference Percent,1.8
NSW,103,Banks,0,2,29208,WU,Sharon,FFP,Family First,N,N,Transfer Count,0
NSW,103,Banks,0,2,29208,WU,Sharon,FFP,Family First,N,N,Transfer Percent,0
NSW,103,Banks,0,3,28649,CLARK,Philippa,GRN,The Greens,N,N,Preference Count,5225
NSW,103,Banks,0,3,28649,CLARK,Philippa,GRN,The Greens,N,N,Preference Percent,5.82
NSW,103,Banks,0,3,28649,CLARK,Philippa,GRN,The Greens,N,N,Transfer Count,0
NSW,103,Banks,0,3,28649,CLARK,Philippa,GRN,The Greens,N,N,Transfer Percent,0
NSW,103,Banks,0,4,28660,COLEMAN,David,LP,Liberal,Y,Y,Preference Count,39423
NSW,103,Banks,0,4,28660,COLEMAN,David,LP,Liberal,Y,Y,Preference Percent,43.89
NSW,103,Banks,0,4,28660,COLEMAN,David,LP,Liberal,Y,Y,Transfer Count,0
NSW,103,Banks,0,4,28660,COLEMAN,David,LP,Liberal,Y,Y,Transfer Percent,0
NSW,103,Banks,0,5,28639,BONDAR,Greg,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Count,4777
NSW,103,Banks,0,5,28639,BONDAR,Greg,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Percent,5.32
NSW,103,Banks,0,5,28639,BONDAR,Greg,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Count,0
NSW,103,Banks,0,5,28639,BONDAR,Greg,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Percent,0
NSW,103,Banks,0,6,29097,BARNES,Roy Owen,AJP,Animal Justice Party,N,N,Preference Count,1555
NSW,103,Banks,0,6,29097,BARNES,Roy Owen,AJP,Animal Justice Party,N,N,Preference Percent,1.73
NSW,103,Banks,0,6,29097,BARNES,Roy Owen,AJP,Animal Justice Party,N,N,Transfer Count,0
NSW,103,Banks,0,6,29097,BARNES,Roy Owen,AJP,Animal Justice Party,N,N,Transfer Percent,0
NSW,103,Banks,0,7,29327,SPANSWICK,Bob,IND,Independent,N,N,Preference Count,1341
NSW,103,Banks,0,7,29327,SPANSWICK,Bob,IND,Independent,N,N,Preference Percent,1.49
NSW,103,Banks,0,7,29327,SPANSWICK,Bob,IND,Independent,N,N,Transfer Count,0
NSW,103,Banks,0,7,29327,SPANSWICK,Bob,IND,Independent,N,N,Transfer Percent,0
NSW,103,Banks,1,1,28951,GAMBIAN,Chris,ALP,Labor,N,N,Preference Count,36142
NSW,103,Banks,1,1,28951,GAMBIAN,Chris,ALP,Labor,N,N,Preference Percent,40.23
NSW,103,Banks,1,1,28951,GAMBIAN,Chris,ALP,Labor,N,N,Transfer Count,252
NSW,103,Banks,1,1,28951,GAMBIAN,Chris,ALP,Labor,N,N,Transfer Percent,18.79
NSW,103,Banks,1,2,29208,WU,Sharon,FFP,Family First,N,N,Preference Count,1805
NSW,103,Banks,1,2,29208,WU,Sharon,FFP,Family First,N,N,Preference Percent,2.01
NSW,103,Banks,1,2,29208,WU,Sharon,FFP,Family First,N,N,Transfer Count,184
NSW,103,Banks,1,2,29208,WU,Sharon,FFP,Family First,N,N,Transfer Percent,13.72
NSW,103,Banks,1,3,28649,CLARK,Philippa,GRN,The Greens,N,N,Preference Count,5375
NSW,103,Banks,1,3,28649,CLARK,Philippa,GRN,The Greens,N,N,Preference Percent,5.98
NSW,103,Banks,1,3,28649,CLARK,Philippa,GRN,The Greens,N,N,Transfer Count,150
NSW,103,Banks,1,3,28649,CLARK,Philippa,GRN,The Greens,N,N,Transfer Percent,11.19
NSW,103,Banks,1,4,28660,COLEMAN,David,LP,Liberal,Y,Y,Preference Count,39675
NSW,103,Banks,1,4,28660,COLEMAN,David,LP,Liberal,Y,Y,Preference Percent,44.17
NSW,103,Banks,1,4,28660,COLEMAN,David,LP,Liberal,Y,Y,Transfer Count,252
NSW,103,Banks,1,4,28660,COLEMAN,David,LP,Liberal,Y,Y,Transfer Percent,18.79
NSW,103,Banks,1,5,28639,BONDAR,Greg,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Count,4940
NSW,103,Banks,1,5,28639,BONDAR,Greg,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Percent,5.5
NSW,103,Banks,1,5,28639,BONDAR,Greg,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Count,163
NSW,103,Banks,1,5,28639,BONDAR,Greg,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Percent,12.16
NSW,103,Banks,1,6,29097,BARNES,Roy Owen,AJP,Animal Justice Party,N,N,Preference Count,1895
NSW,103,Banks,1,6,29097,BARNES,Roy Owen,AJP,Animal Justice Party,N,N,Preference Percent,2.11
NSW,103,Banks,1,6,29097,BARNES,Roy Owen,AJP,Animal Justice Party,N,N,Transfer Count,340
NSW,103,Banks,1,6,29097,BARNES,Roy Owen,AJP,Animal Justice Party,N,N,Transfer Percent,25.35
NSW,103,Banks,1,7,29327,SPANSWICK,Bob,IND,Independent,N,N,Preference Count,0
NSW,103,Banks,1,7,29327,SPANSWICK,Bob,IND,Independent,N,N,Preference Percent,0
NSW,103,Banks,1,7,29327,SPANSWICK,Bob,IND,Independent,N,N,Transfer Count,-1341
NSW,103,Banks,1,7,29327,SPANSWICK,Bob,IND,Independent,N,N,Transfer Percent,-100
NSW,103,Banks,2,1,28951,GAMBIAN,Chris,ALP,Labor,N,N,Preference Count,36581
NSW,103,Banks,2,1,28951,GAMBIAN,Chris,ALP,Labor,N,N,Preference Percent,40.72
NSW,103,Banks,2,1,28951,GAMBIAN,Chris,ALP,Labor,N,N,Transfer Count,439
NSW,103,Banks,2,1,28951,GAMBIAN,Chris,ALP,Labor,N,N,Transfer Percent,24.32
NSW,103,Banks,2,2,29208,WU,Sharon,FFP,Family First,N,N,Preference Count,0
NSW,103,Banks,2,2,29208,WU,Sharon,FFP,Family First,N,N,Preference Percent,0
NSW,103,Banks,2,2,29208,WU,Sharon,FFP,Family First,N,N,Transfer Count,-1805
NSW,103,Banks,2,2,29208,WU,Sharon,FFP,Family First,N,N,Transfer Percent,-100
NSW,103,Banks,2,3,28649,CLARK,Philippa,GRN,The Greens,N,N,Preference Count,5691
NSW,103,Banks,2,3,28649,CLARK,Philippa,GRN,The Greens,N,N,Preference Percent,6.34
NSW,103,Banks,2,3,28649,CLARK,Philippa,GRN,The Greens,N,N,Transfer Count,316
NSW,103,Banks,2,3,28649,CLARK,Philippa,GRN,The Greens,N,N,Transfer Percent,17.51
NSW,103,Banks,2,4,28660,COLEMAN,David,LP,Liberal,Y,Y,Preference Count,40041
NSW,103,Banks,2,4,28660,COLEMAN,David,LP,Liberal,Y,Y,Preference Percent,44.57
NSW,103,Banks,2,4,28660,COLEMAN,David,LP,Liberal,Y,Y,Transfer Count,366
NSW,103,Banks,2,4,28660,COLEMAN,David,LP,Liberal,Y,Y,Transfer Percent,20.28
NSW,103,Banks,2,5,28639,BONDAR,Greg,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Count,5326
NSW,103,Banks,2,5,28639,BONDAR,Greg,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Percent,5.93
NSW,103,Banks,2,5,28639,BONDAR,Greg,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Count,386
NSW,103,Banks,2,5,28639,BONDAR,Greg,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Percent,21.39
NSW,103,Banks,2,6,29097,BARNES,Roy Owen,AJP,Animal Justice Party,N,N,Preference Count,2193
NSW,103,Banks,2,6,29097,BARNES,Roy Owen,AJP,Animal Justice Party,N,N,Preference Percent,2.44
NSW,103,Banks,2,6,29097,BARNES,Roy Owen,AJP,Animal Justice Party,N,N,Transfer Count,298
NSW,103,Banks,2,6,29097,BARNES,Roy Owen,AJP,Animal Justice Party,N,N,Transfer Percent,16.51
NSW,103,Banks,2,7,29327,SPANSWICK,Bob,IND,Independent,N,N,Preference Count,0
NSW,103,Banks,2,7,29327,SPANSWICK,Bob,IND,Independent,N,N,Preference Percent,0
NSW,103,Banks,2,7,29327,SPANSWICK,Bob,IND,Independent,N,N,Transfer Count,0
NSW,103,Banks,2,7,29327,SPANSWICK,Bob,IND,Independent,N,N,Transfer Percent,0
NSW,103,Banks,3,1,28951,GAMBIAN,Chris,ALP,Labor,N,N,Preference Count,37057
NSW,103,Banks,3,1,28951,GAMBIAN,Chris,ALP,Labor,N,N,Preference Percent,41.25
NSW,103,Banks,3,1,28951,GAMBIAN,Chris,ALP,Labor,N,N,Transfer Count,476
NSW,103,Banks,3,1,28951,GAMBIAN,Chris,ALP,Labor,N,N,Transfer Percent,21.71
NSW,103,Banks,3,2,29208,WU,Sharon,FFP,Family First,N,N,Preference Count,0
NSW,103,Banks,3,2,29208,WU,Sharon,FFP,Family First,N,N,Preference Percent,0
NSW,103,Banks,3,2,29208,WU,Sharon,FFP,Family First,N,N,Transfer Count,0
NSW,103,Banks,3,2,29208,WU,Sharon,FFP,Family First,N,N,Transfer Percent,0
NSW,103,Banks,3,3,28649,CLARK,Philippa,GRN,The Greens,N,N,Preference Count,6436
NSW,103,Banks,3,3,28649,CLARK,Philippa,GRN,The Greens,N,N,Preference Percent,7.16
NSW,103,Banks,3,3,28649,CLARK,Philippa,GRN,The Greens,N,N,Transfer Count,745
NSW,103,Banks,3,3,28649,CLARK,Philippa,GRN,The Greens,N,N,Transfer Percent,33.97
NSW,103,Banks,3,4,28660,COLEMAN,David,LP,Liberal,Y,Y,Preference Count,40435
NSW,103,Banks,3,4,28660,COLEMAN,David,LP,Liberal,Y,Y,Preference Percent,45.01
NSW,103,Banks,3,4,28660,COLEMAN,David,LP,Liberal,Y,Y,Transfer Count,394
NSW,103,Banks,3,4,28660,COLEMAN,David,LP,Liberal,Y,Y,Transfer Percent,17.97
NSW,103,Banks,3,5,28639,BONDAR,Greg,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Count,5904
NSW,103,Banks,3,5,28639,BONDAR,Greg,CDP,Christian Democratic Party (Fred Nile Group),N,N,Preference Percent,6.57
NSW,103,Banks,3,5,28639,BONDAR,Greg,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Count,578
NSW,103,Banks,3,5,28639,BONDAR,Greg,CDP,Christian Democratic Party (Fred Nile Group),N,N,Transfer Percent,26.36
NSW,103,Banks,3,6,29097,BARNES,Roy Owen,AJP,Animal Justice Party,N,N,Preference Count,0
NSW,103,Banks,3,6,29097,BARNES,Roy Owen,AJP,Animal Justice Party,N,N,Preference Percent,0
NSW,103,Banks,3,6,29097,BARNES,Roy Owen,AJP,Animal Justice Party,N,N,Transfer Count,-2193
NSW,103,Banks,3,6,29097,BARNES,Roy Owen,AJP,Animal Justice Party,N,N,Transfer Percent,-100
NSW,103,Banks,3,7,29327,SPANSWICK,Bob,IND,Independent,N,N,Preference Count,0
NSW,103,Banks,3,7,29327,SPANSWICK,Bob,IND,Independent,N,N,Preference Percent,0
NSW,103,Banks,3,7,29327,SPANSWICK,Bob,IND,Independent,N,N,Transfer Count,0
NSW,103,Banks,3,7,29327,SPANSWICK,Bob,IND,Independent,N,N,Transfer Percent,0
NSW,103,Banks,4,1,28951,GAMBIAN,Chris,ALP,Labor,N,N,Preference Count,38102
NSW,103,Banks,4,1,28951,GAMBIAN,Chris,ALP,Labor,N,N,Preference Percent,42.41
NSW,103,Banks,4,1,28951,GAMBIAN,Chris,ALP,Labor,N,N,Transfer Count,1045
NSW,103,Banks,4,1,28951,GAMBIAN,Chris,ALP,Labor,N,N,Transfer Percent,17.7
NSW,103,Banks,4,2,29208,WU,Sharon,FFP,Family First,N,N,Preference Count,0
NSW,103,Banks,4,2,29208,WU,Sharon,FFP,Family First,N,N,Preference Percent,0
NSW,103,Banks,4,2,29208,WU,Sharon,FFP,Family First,N,N,Transfer Count,0
NSW,103,Banks,4,2,29208,WU,Sharon,FFP,Family First,N,N,Transfer Percent,0
NSW,103,Banks,4,3,28649,CLARK,Philippa,GRN,The Greens,N,N,Preference Count,7094
NSW,103,Banks,4,3,28649,CLARK,Philippa,GRN,The Greens,N,N,Preference Percent,7.9
