2019 Federal Election House of Representatives Distribution of Preferences By Division [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:53 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581]
StateAb,DivisionID,DivisionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyAb,PartyNm,Elected,HistoricElected,CalculationType,CalculationValue
ACT,318,Bean,0,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Transfer Percent,0
ACT,318,Bean,0,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Preference Count,12168
ACT,318,Bean,0,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Preference Percent,13.09
ACT,318,Bean,0,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Transfer Count,0
ACT,318,Bean,0,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Transfer Percent,0
ACT,318,Bean,1,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Preference Count,2839
ACT,318,Bean,1,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Preference Percent,3.05
ACT,318,Bean,1,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Transfer Count,117
ACT,318,Bean,1,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Transfer Percent,12.59
ACT,318,Bean,1,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Preference Count,7924
ACT,318,Bean,1,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Preference Percent,8.53
ACT,318,Bean,1,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Transfer Count,241
ACT,318,Bean,1,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Transfer Percent,25.94
ACT,318,Bean,1,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Preference Count,0
ACT,318,Bean,1,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Preference Percent,0
ACT,318,Bean,1,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Transfer Count,-929
ACT,318,Bean,1,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Transfer Percent,-100
ACT,318,Bean,1,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Preference Count,2656
ACT,318,Bean,1,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Preference Percent,2.86
ACT,318,Bean,1,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Transfer Count,116
ACT,318,Bean,1,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Transfer Percent,12.49
ACT,318,Bean,1,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Preference Count,2454
ACT,318,Bean,1,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Preference Percent,2.64
ACT,318,Bean,1,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Transfer Count,227
ACT,318,Bean,1,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Transfer Percent,24.43
ACT,318,Bean,1,6,33397,COCKS,Ed,LP,Liberal,N,N,Preference Count,29327
ACT,318,Bean,1,6,33397,COCKS,Ed,LP,Liberal,N,N,Preference Percent,31.56
ACT,318,Bean,1,6,33397,COCKS,Ed,LP,Liberal,N,N,Transfer Count,104
ACT,318,Bean,1,6,33397,COCKS,Ed,LP,Liberal,N,N,Transfer Percent,11.19
ACT,318,Bean,1,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Preference Count,35522
ACT,318,Bean,1,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Preference Percent,38.22
ACT,318,Bean,1,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Transfer Count,75
ACT,318,Bean,1,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Transfer Percent,8.07
ACT,318,Bean,1,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Preference Count,12217
ACT,318,Bean,1,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Preference Percent,13.15
ACT,318,Bean,1,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Transfer Count,49
ACT,318,Bean,1,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Transfer Percent,5.27
ACT,318,Bean,2,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Preference Count,3093
ACT,318,Bean,2,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Preference Percent,3.33
ACT,318,Bean,2,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Transfer Count,254
ACT,318,Bean,2,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Transfer Percent,10.35
ACT,318,Bean,2,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Preference Count,8461
ACT,318,Bean,2,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Preference Percent,9.1
ACT,318,Bean,2,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Transfer Count,537
ACT,318,Bean,2,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Transfer Percent,21.88
ACT,318,Bean,2,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Preference Count,0
ACT,318,Bean,2,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Preference Percent,0
ACT,318,Bean,2,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Transfer Count,0
ACT,318,Bean,2,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Transfer Percent,0
ACT,318,Bean,2,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Preference Count,2957
ACT,318,Bean,2,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Preference Percent,3.18
ACT,318,Bean,2,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Transfer Count,301
ACT,318,Bean,2,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Transfer Percent,12.27
ACT,318,Bean,2,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Preference Count,0
ACT,318,Bean,2,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Preference Percent,0
ACT,318,Bean,2,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Transfer Count,-2454
ACT,318,Bean,2,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Transfer Percent,-100
ACT,318,Bean,2,6,33397,COCKS,Ed,LP,Liberal,N,N,Preference Count,30156
ACT,318,Bean,2,6,33397,COCKS,Ed,LP,Liberal,N,N,Preference Percent,32.45
ACT,318,Bean,2,6,33397,COCKS,Ed,LP,Liberal,N,N,Transfer Count,829
ACT,318,Bean,2,6,33397,COCKS,Ed,LP,Liberal,N,N,Transfer Percent,33.78
ACT,318,Bean,2,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Preference Count,35834
ACT,318,Bean,2,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Preference Percent,38.56
ACT,318,Bean,2,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Transfer Count,312
ACT,318,Bean,2,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Transfer Percent,12.71
ACT,318,Bean,2,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Preference Count,12438
ACT,318,Bean,2,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Preference Percent,13.38
ACT,318,Bean,2,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Transfer Count,221
ACT,318,Bean,2,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Transfer Percent,9.01
ACT,318,Bean,3,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Preference Count,3258
ACT,318,Bean,3,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Preference Percent,3.51
ACT,318,Bean,3,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Transfer Count,165
ACT,318,Bean,3,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Transfer Percent,5.58
ACT,318,Bean,3,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Preference Count,8964
ACT,318,Bean,3,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Preference Percent,9.65
ACT,318,Bean,3,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Transfer Count,503
ACT,318,Bean,3,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Transfer Percent,17.01
ACT,318,Bean,3,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Preference Count,0
ACT,318,Bean,3,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Preference Percent,0
ACT,318,Bean,3,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Transfer Count,0
ACT,318,Bean,3,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Transfer Percent,0
ACT,318,Bean,3,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Preference Count,0
ACT,318,Bean,3,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Preference Percent,0
ACT,318,Bean,3,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Transfer Count,-2957
ACT,318,Bean,3,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Transfer Percent,-100
ACT,318,Bean,3,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Preference Count,0
ACT,318,Bean,3,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Preference Percent,0
ACT,318,Bean,3,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Transfer Count,0
ACT,318,Bean,3,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Transfer Percent,0
ACT,318,Bean,3,6,33397,COCKS,Ed,LP,Liberal,N,N,Preference Count,32115
ACT,318,Bean,3,6,33397,COCKS,Ed,LP,Liberal,N,N,Preference Percent,34.55
ACT,318,Bean,3,6,33397,COCKS,Ed,LP,Liberal,N,N,Transfer Count,1959
ACT,318,Bean,3,6,33397,COCKS,Ed,LP,Liberal,N,N,Transfer Percent,66.25
ACT,318,Bean,3,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Preference Count,36019
ACT,318,Bean,3,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Preference Percent,38.76
ACT,318,Bean,3,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Transfer Count,185
ACT,318,Bean,3,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Transfer Percent,6.26
ACT,318,Bean,3,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Preference Count,12583
ACT,318,Bean,3,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Preference Percent,13.54
ACT,318,Bean,3,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Transfer Count,145
ACT,318,Bean,3,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Transfer Percent,4.9
ACT,318,Bean,4,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Preference Count,0
ACT,318,Bean,4,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Preference Percent,0
ACT,318,Bean,4,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Transfer Count,-3258
ACT,318,Bean,4,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Transfer Percent,-100
ACT,318,Bean,4,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Preference Count,10727
ACT,318,Bean,4,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Preference Percent,11.54
ACT,318,Bean,4,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Transfer Count,1763
ACT,318,Bean,4,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Transfer Percent,54.11
ACT,318,Bean,4,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Preference Count,0
ACT,318,Bean,4,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Preference Percent,0
ACT,318,Bean,4,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Transfer Count,0
ACT,318,Bean,4,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Transfer Percent,0
ACT,318,Bean,4,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Preference Count,0
ACT,318,Bean,4,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Preference Percent,0
ACT,318,Bean,4,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Transfer Count,0
ACT,318,Bean,4,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Transfer Percent,0
ACT,318,Bean,4,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Preference Count,0
ACT,318,Bean,4,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Preference Percent,0
ACT,318,Bean,4,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Transfer Count,0
ACT,318,Bean,4,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Transfer Percent,0
ACT,318,Bean,4,6,33397,COCKS,Ed,LP,Liberal,N,N,Preference Count,32377
ACT,318,Bean,4,6,33397,COCKS,Ed,LP,Liberal,N,N,Preference Percent,34.84
ACT,318,Bean,4,6,33397,COCKS,Ed,LP,Liberal,N,N,Transfer Count,262
ACT,318,Bean,4,6,33397,COCKS,Ed,LP,Liberal,N,N,Transfer Percent,8.04
ACT,318,Bean,4,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Preference Count,36517
ACT,318,Bean,4,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Preference Percent,39.29
ACT,318,Bean,4,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Transfer Count,498
ACT,318,Bean,4,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Transfer Percent,15.29
ACT,318,Bean,4,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Preference Count,13318
ACT,318,Bean,4,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Preference Percent,14.33
ACT,318,Bean,4,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Transfer Count,735
ACT,318,Bean,4,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Transfer Percent,22.56
ACT,318,Bean,5,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Preference Count,0
ACT,318,Bean,5,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Preference Percent,0
ACT,318,Bean,5,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Transfer Count,0
ACT,318,Bean,5,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Transfer Percent,0
ACT,318,Bean,5,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Preference Count,0
ACT,318,Bean,5,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Preference Percent,0
ACT,318,Bean,5,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Transfer Count,-10727
ACT,318,Bean,5,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Transfer Percent,-100
ACT,318,Bean,5,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Preference Count,0
ACT,318,Bean,5,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Preference Percent,0
ACT,318,Bean,5,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Transfer Count,0
ACT,318,Bean,5,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Transfer Percent,0
ACT,318,Bean,5,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Preference Count,0
ACT,318,Bean,5,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Preference Percent,0
ACT,318,Bean,5,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Transfer Count,0
ACT,318,Bean,5,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Transfer Percent,0
ACT,318,Bean,5,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Preference Count,0
ACT,318,Bean,5,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Preference Percent,0
ACT,318,Bean,5,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Transfer Count,0
ACT,318,Bean,5,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Transfer Percent,0
ACT,318,Bean,5,6,33397,COCKS,Ed,LP,Liberal,N,N,Preference Count,36670
ACT,318,Bean,5,6,33397,COCKS,Ed,LP,Liberal,N,N,Preference Percent,39.46
ACT,318,Bean,5,6,33397,COCKS,Ed,LP,Liberal,N,N,Transfer Count,4293
ACT,318,Bean,5,6,33397,COCKS,Ed,LP,Liberal,N,N,Transfer Percent,40.02
ACT,318,Bean,5,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Preference Count,39736
ACT,318,Bean,5,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Preference Percent,42.75
ACT,318,Bean,5,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Transfer Count,3219
ACT,318,Bean,5,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Transfer Percent,30.01
ACT,318,Bean,5,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Preference Count,16533
ACT,318,Bean,5,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Preference Percent,17.79
ACT,318,Bean,5,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Transfer Count,3215
ACT,318,Bean,5,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Transfer Percent,29.97
ACT,318,Bean,6,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Preference Count,0
ACT,318,Bean,6,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Preference Percent,0
ACT,318,Bean,6,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Transfer Count,0
ACT,318,Bean,6,1,33426,FAULKNER,Therese,AUP,Australian Progressives,N,N,Transfer Percent,0
ACT,318,Bean,6,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Preference Count,0
ACT,318,Bean,6,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Preference Percent,0
ACT,318,Bean,6,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Transfer Count,0
ACT,318,Bean,6,2,32130,CHRISTIE,Jamie,IND,Independent,N,N,Transfer Percent,0
ACT,318,Bean,6,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Preference Count,0
ACT,318,Bean,6,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Preference Percent,0
ACT,318,Bean,6,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Transfer Count,0
ACT,318,Bean,6,3,33391,RUSHTON,Ben,GAP,The Great Australian Party,N,N,Transfer Percent,0
ACT,318,Bean,6,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Preference Count,0
ACT,318,Bean,6,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Preference Percent,0
ACT,318,Bean,6,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Transfer Count,0
ACT,318,Bean,6,4,32921,DONNELLY,Matt,LDP,Liberal Democrats,N,N,Transfer Percent,0
ACT,318,Bean,6,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Preference Count,0
ACT,318,Bean,6,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Preference Percent,0
ACT,318,Bean,6,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Transfer Count,0
ACT,318,Bean,6,5,32261,HANLEY,Tony,UAPP,United Australia Party,N,N,Transfer Percent,0
ACT,318,Bean,6,6,33397,COCKS,Ed,LP,Liberal,N,N,Preference Count,39484
ACT,318,Bean,6,6,33397,COCKS,Ed,LP,Liberal,N,N,Preference Percent,42.48
ACT,318,Bean,6,6,33397,COCKS,Ed,LP,Liberal,N,N,Transfer Count,2814
ACT,318,Bean,6,6,33397,COCKS,Ed,LP,Liberal,N,N,Transfer Percent,17.02
ACT,318,Bean,6,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Preference Count,53455
ACT,318,Bean,6,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Preference Percent,57.52
ACT,318,Bean,6,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Transfer Count,13719
ACT,318,Bean,6,7,32253,SMITH,David,ALP,Australian Labor Party,Y,N,Transfer Percent,82.98
ACT,318,Bean,6,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Preference Count,0
ACT,318,Bean,6,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Preference Percent,0
ACT,318,Bean,6,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Transfer Count,-16533
ACT,318,Bean,6,8,32405,DAVIS,Johnathan,GRN,The Greens,N,N,Transfer Percent,-100
ACT,101,Canberra,0,1,32830,BOHM,Tim,IND,Independent,N,N,Preference Count,4062
ACT,101,Canberra,0,1,32830,BOHM,Tim,IND,Independent,N,N,Preference Percent,4.7
ACT,101,Canberra,0,1,32830,BOHM,Tim,IND,Independent,N,N,Transfer Count,0
ACT,101,Canberra,0,1,32830,BOHM,Tim,IND,Independent,N,N,Transfer Percent,0
ACT,101,Canberra,0,2,32233,PAYNE,Alicia,ALP,Australian Labor Party,Y,N,Preference Count,34989
ACT,101,Canberra,0,2,32233,PAYNE,Alicia,ALP,Australian Labor Party,Y,N,Preference Percent,40.5
ACT,101,Canberra,0,2,32233,PAYNE,Alicia,ALP,Australian Labor Party,Y,N,Transfer Count,0
ACT,101,Canberra,0,2,32233,PAYNE,Alicia,ALP,Australian Labor Party,Y,N,Transfer Percent,0
ACT,101,Canberra,0,3,32402,HOLLO,Tim,GRN,The Greens,N,N,Preference Count,20144
ACT,101,Canberra,0,3,32402,HOLLO,Tim,GRN,The Greens,N,N,Preference Percent,23.31
ACT,101,Canberra,0,3,32402,HOLLO,Tim,GRN,The Greens,N,N,Transfer Count,0
ACT,101,Canberra,0,3,32402,HOLLO,Tim,GRN,The Greens,N,N,Transfer Percent,0
ACT,101,Canberra,0,4,32881,ZAKI,Mina,LP,Liberal,N,N,Preference Count,24063
ACT,101,Canberra,0,4,32881,ZAKI,Mina,LP,Liberal,N,N,Preference Percent,27.85
ACT,101,Canberra,0,4,32881,ZAKI,Mina,LP,Liberal,N,N,Transfer Count,0
ACT,101,Canberra,0,4,32881,ZAKI,Mina,LP,Liberal,N,N,Transfer Percent,0
ACT,101,Canberra,0,5,32927,KNIGHT,Robert John,AUP,Australian Progressives,N,N,Preference Count,1784
ACT,101,Canberra,0,5,32927,KNIGHT,Robert John,AUP,Australian Progressives,N,N,Preference Percent,2.06
ACT,101,Canberra,0,5,32927,KNIGHT,Robert John,AUP,Australian Progressives,N,N,Transfer Count,0
ACT,101,Canberra,0,5,32927,KNIGHT,Robert John,AUP,Australian Progressives,N,N,Transfer Percent,0
ACT,101,Canberra,0,6,32260,DE MAINE,Greg,UAPP,United Australia Party,N,N,Preference Count,1361
ACT,101,Canberra,0,6,32260,DE MAINE,Greg,UAPP,United Australia Party,N,N,Preference Percent,1.58
ACT,101,Canberra,0,6,32260,DE MAINE,Greg,UAPP,United Australia Party,N,N,Transfer Count,0
ACT,101,Canberra,0,6,32260,DE MAINE,Greg,UAPP,United Australia Party,N,N,Transfer Percent,0
ACT,101,Canberra,1,1,32830,BOHM,Tim,IND,Independent,N,N,Preference Count,4382
ACT,101,Canberra,1,1,32830,BOHM,Tim,IND,Independent,N,N,Preference Percent,5.07
ACT,101,Canberra,1,1,32830,BOHM,Tim,IND,Independent,N,N,Transfer Count,320
ACT,101,Canberra,1,1,32830,BOHM,Tim,IND,Independent,N,N,Transfer Percent,23.51
ACT,101,Canberra,1,2,32233,PAYNE,Alicia,ALP,Australian Labor Party,Y,N,Preference Count,35138
ACT,101,Canberra,1,2,32233,PAYNE,Alicia,ALP,Australian Labor Party,Y,N,Preference Percent,40.67
ACT,101,Canberra,1,2,32233,PAYNE,Alicia,ALP,Australian Labor Party,Y,N,Transfer Count,149
ACT,101,Canberra,1,2,32233,PAYNE,Alicia,ALP,Australian Labor Party,Y,N,Transfer Percent,10.95
ACT,101,Canberra,1,3,32402,HOLLO,Tim,GRN,The Greens,N,N,Preference Count,20216
ACT,101,Canberra,1,3,32402,HOLLO,Tim,GRN,The Greens,N,N,Preference Percent,23.4
ACT,101,Canberra,1,3,32402,HOLLO,Tim,GRN,The Greens,N,N,Transfer Count,72
